Expr1	CAS	Systematic Name	Synonyms	Molecular Weight in kg/kmol	Formula	Boiling Point in K	Melting Point in K	Flash Point in K	Vapor Pressure in kPa	Viscosity in kg/m-s	Thermal Conductivity in J/(m-s-K)	Surface Tension in kg/s2	Density in kg/m3	Oral Rat LD50 in mg/kg	Fathead Minnow LC50 in mg/L	Boiling Point Source	Melting Point Source	Flash Point Source	Vapor Pressure Source	Viscosity Source	Thermal Conductivity Source	Surface Tension Source	Density Source	Oral Rat LD50 Source	Fathead Minnow LC50 Source	g_ethanol	g_acetone	g_diethyl_ether	g_water	g_benzene	g_cis_2_heptene	g_n_propyl_chloride	g_n_heptadecane	g_n_propylamine	g_dimethyl_disulfide	OSHA_TWA	GWP	PCO	OD	AP	antoineConstantA	antoineConstantB	antoineConstantC	antoineTmin	antoineTmax	antoineSource	Est Tc in K	Est Pc in bar	Est omega
9	6921-64-8	1-(4-methyl-2-oxidanyl-phenyl)ethanone	1-(2-Hydroxy-4-methylphenyl)ethan-1-one;6921-64-8;AI3-28646;EINECS 230-040-6;Ethanone, 1-(2-hydroxy-4-methylphenyl)-;	150.17	C9H10O2	518.15	294.15	385.79	9.45E-04	0.01	0.14	0.03	1110.00	1758.69	41.71	Exp	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	1.42	0.48	1.02	8.11	1.12	1.94	0.70	11.39	0.90	0.39												781.65	40.79	0.68
9	6931-54-0	6,6-dimethylspiro[bicyclo[3.1.1]heptane-4,2'-oxirane]	2,10-Epoxypinane;5-17-01-00423 (Beilstein Handbook Reference);6931-54-0;BRN 0105830;CCRIS 3760;EINECS 230-055-8;Pinane, 2,10-epoxy-;Spiro(bicyclo(3.1.1)heptane-2,2'-oxirane), 6,6-dimethyl-;beta-Pinene epoxide;beta-Pinene oxide;	152.23	C10H16O	474.49	269.70	339.15	8.67E-02	8.48e-03	0.10	0.02	980.00	4568.41	59.57	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-Cranium	Pred-HC	Exp	Pred-HC	Pred-HC	4.16	2.76	1.36	65.17	1.01	1.84	1.02	3.25	1.57	1.00												671.57	24.58	0.22
9	6938-06-3	butyl pyridine-3-carboxylate	123574-73-2;3-Pyridinecarboxylic acid, butyl ester;5-22-02-00060 (Beilstein Handbook Reference);6938-06-3;93-93-6;AI3-15771;BRN 0132654;Ba 2674;Butyl nicotinate;Butylnicotinate;EINECS 230-064-7;N-Butyl-nicotinate;NSC 27863;NSC 53506;Nicotinic acid, butyl ester;n-Butyl nicotinate;	179.22	C10H13NO2	525.42	275.68	382.91	1.67E-03	3.97e-03	0.13	0.03	1060.00	1812.51	19.08	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	2.42	1.35	0.81	17.69	0.92	1.11	0.84	1.29	1.01	1.34														
9	6938-30-3	2-Butenoic acid, pentyl ester, (2E)-		156.22	C9H16O2	469.88	240.12	344.85	3.77E-02	2.00032099999999e-03	0.15	0.02	900.00	3777.50	1.21	Pred-HC	Pred-Propred	Pred-HC	Pred-Lee_Kesler	Pred-Cranium	Pred-Propred	Exp	Pred-HC	Pred-HC	Pred-HC	1.78	1.26	0.86	3.83	0.60	1.06	0.85	2.95	0.93	0.85												647.63	25.60	0.57
9	6938-94-9	dipropan-2-yl hexanedioate	121879-14-9;4-02-00-01961 (Beilstein Handbook Reference);6938-94-9;AI3-06066;Adipic acid, diisopropyl ester;BRN 1785346;Bis(1-methylethyl)hexanedioate;Ceraphyl 230;Crodamol DA;Diisopropyl adipat;Diisopropyl adipat [IUPAC];Diisopropyl adipate;EINECS 230-072-0;Hexanedioic acid, 1,6-bis(1-methylethyl) ester;Hexanedioic acid, bis(1-methylethyl) ester;Iso-adipate 2/043700;Isopropyl adipate;NSC 56587;Prodipate;Schercemol DIA;Standamul DIPA;Tegester 504-D;UNII-P7E6YFV72X;Wickenol 116;beta dia;	230.30	C12H22O4	538.06	272.05	396.29	1.04E-03	5.06e-03	0.14	0.02	970.00	6057.11	9.26	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	2.46	0.95	0.70	12.02	0.78	1.33	0.58	4.84	0.60	0.56												717.06	18.91	0.79
9	6940-09-6	oxolan-2-ylmethyl octadecanoate	6940-09-6;AI3-03516;EINECS 230-080-4;Octadecanoic acid, (tetrahydro-2-furanyl)methyl ester;Tetrahydrofurfuryl stearate;	368.59	C23H44O3	636.77	295.15	461.50	1.84E-09	0.01	0.15	0.03	950.00	10634.12	13.02	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	2.32	1.09	0.47	30.11	0.50	0.68	0.52	1.53	0.60	0.70														
9	6940-76-7	1-chloranyl-3-iodanyl-propane	1-Chloro-3-iodopropane;3-Chloropropyl iodide;6940-76-7;EINECS 230-088-8;NSC 60189;Propane, 1-chloro-3-iodo-;	204.44	C3H6ClI	444.15	238.78	327.85	7.60E-01	1.35e-03	0.10	0.03	1890.00	267.65	17.66	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	11.66	0.98	1.95	2.46	1.20	3.23	1.15	17.99	1.06	0.79												653.27	45.15	0.27
9	6940-78-9	1-bromanyl-4-chloranyl-butane	1-Bromo-4-chlorobutane;1-Chloro-4-bromobutane;4-Bromo-1-chlorobutane;6940-78-9;Butane, 1-bromo-4-chloro-;EINECS 230-089-3;NSC 60193;Tetramethylene chlorobromide;	171.46	C4H8BrCl	448.15	195.85	333.15	2.15E+00	1.13e-03	0.11	0.03	1440.00	231.76	29.80	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	8.76	0.72	1.37	2.77	0.90	1.97	0.99	4.83	0.92	0.91												641.02	44.34	0.32
9	6947-02-0	cyclohexyl 3-oxidanylidenebutanoate	4-06-00-00050 (Beilstein Handbook Reference);6947-02-0;AI3-06230;Acetoacetic acid, cyclohexyl ester;BRN 1950710;Butanoic acid, 3-oxo-, cyclohexyl ester (9CI);Cyclohexyl 3-oxobutanoate;Cyclohexyl acetoacetate;Cyclohexyl acetonacetate;Cyclohexylacetonacetate;EINECS 230-111-1;NSC 57391;	184.23	C10H16O3	516.43	291.88	371.64	2.27E-02	2.97e-03	0.13	0.03	970.00	4953.56	25.71	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	2.17	0.82	1.07	4.34	0.94	3.30	0.50	29.83	0.63	0.29												724.95	27.86	0.56
9	6948-86-3	N-(2,2-diethoxyethyl)-2,2-diethoxy-N-methyl-ethanamine	6948-86-3;EINECS 230-115-3;N,N-Bis(2,2-diethoxyethyl)methylamine;	263.37	C13H29NO4	532.19	225.72	353.35	1.17E-03	2.12e-03	0.14	0.02	950.00	2424.46	636.30	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Exp	0.80	0.74	0.67	6.87	0.42	1.12	0.94	3.69	0.66	0.70												724.34	15.14	0.95
9	6951-08-2	ethyl 1,3-benzodioxole-5-carboxylate	1,3-Benzodioxole-5-carboxylic acid, ethyl ester;6951-08-2;AI3-03815;EINECS 230-125-8;Ethyl 3,4-(methylenedioxy)benzoate;Ethyl piperonylate;NSC 49217;Piperonylic acid, ethyl ester;	194.18	C10H10O4	558.65	291.65	397.25	2.01E-04	3.66e-03	0.13	0.03	1250.00	2777.98	19.95	Exp	Exp	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	1.72	1.12	1.32	6.62	0.88	2.39	0.98	16.96	1.03	0.67														
9	6959-71-3	3-butoxypropanenitrile	3-Butoxypropannitril;3-Butoxypropannitril [Czech];3-Butoxypropionitrile;3-Butoxypropiononitrile;4-03-00-00709 (Beilstein Handbook Reference);6959-71-3;AI3-08628;BRN 1747904;EINECS 230-153-0;NSC 65452;Propanenitrile, 3-butoxy-;Propionitrile, 3-butoxy-;beta-Butoxy propionitrile;	127.18	C7H13NO	483.31	232.06	361.35	9.73E-02	1.0e-03	0.15	0.02	880.00	7456.26	137.36	Pred-Propred	Pred-Propred	Exp	Pred-HC	Pred-HC	Pred-HC	Exp	Exp	Exp	Pred-HC	2.62	0.81	1.24	12.03	0.42	2.83	1.00	15.89	1.05	0.51												686.67	30.23	0.60
9	6974-77-2	1-bromanyl-3-chloranyl-2-methyl-propane	1-Bromo-3-chloro-2-methylpropane;6974-77-2;EINECS 230-224-6;	171.46	C4H8BrCl	428.15	196.33	328.95	9.53E-01	1.14e-03	0.10	0.03	1430.00	551.09	15.63	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	8.77	0.72	1.38	2.77	0.90	1.97	0.99	4.84	0.92	0.91												634.70	44.32	0.31
9	6975-92-4	2,5-dimethylhex-1-ene	2,5-Dimethyl-1-hexene;6975-92-4;	112.21	C8H16	384.75	184.63	277.23	3.23E+00	4.5e-04	0.11	0.02	720.00	4534.66	1.17	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	19.13	3.65	0.97	13.76	1.35	0.99	1.34	0.77	1.92	2.71						6.07	1335.86	-56.15	280.82	561.65	Yaws	561.90	27.27	0.31
9	6975-98-0	2-methyldecane	2-Methyldecane;6975-98-0;Decane, 2-methyl-;Decane, 2-methyl- (8CI)(9CI);EINECS 230-236-1;NSC 20567;	156.31	C11H24	462.45	224.25	324.42	8.00E-02	1.29e-03	0.12	0.02	740.00	8929.93	0.15	Exp	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	18.19	5.09	0.93	1113.18	1.28	0.94	1.16	0.90	2.05	4.88						6.20	1614.79	-77.70	253.15	638.76	Yaws	630.32	20.25	0.47
9	6975-99-1	dodec-6-yne	6-Dodecyne;6975-99-1;	166.30	C12H22	493.88	233.27	353.63	1.69E-02	1.0e-03	0.14	0.02	800.00	3654.46	0.13	Pred-HC	Pred-HC	Pred-HC	Pred-Lee_Kesler	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	10.18	2.41	0.78	21.66	0.79	0.91	0.83	1.12	1.15	2.02						6.69	1913.52	-75.46	328.09	542.48	Yaws	677.13	20.74	0.52
9	6976-00-7	4-Undecanone, 7-ethyl-2-methyl-		212.37	C14H28O	525.65	234.69	355.25	6.53E-04	2.29e-03	0.13	0.02	820.00	15100.44	0.72	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	3.88	1.35	0.66	58.42	0.62	0.91	0.35	1.69	0.78	0.97						6.58	2007.37	-87.28	356.37	591.28	Yaws	709.02	16.90	0.66
9	6976-72-3	heptyl hexanoate	6976-72-3;AI3-31118;EINECS 230-239-8;Heptyl hexanoate;Hexanoic acid, heptyl ester;	214.34	C13H26O2	534.15	238.75	383.33	1.53E-03	2.97e-03	0.14	0.02	870.00	11020.20	1.06	Exp	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	4.23	1.65	0.65	42.59	0.81	0.90	0.66	1.48	0.82	1.19						6.33	1924.28	-89.64	356.54	605.16	Yaws	706.83	17.26	0.72
9	6982-25-8	butane-2,3-diol	2,3-Butanediol, (R*,R*)-(+-)-;6982-25-8;DL-2,3-Butanediol;	90.12	C4H10O2	455.65	280.75	358.15	2.40E-02	0.07	0.17	0.03	780.00	8840.09	10675.55	Exp	Exp	Exp	Exp	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	0.88	2.08	5.14	1.87	5.41	17.15	3.91	779.04	0.32	0.17						8.39	2777.13	-19.14	354.98	611.56	Yaws	649.06	52.75	0.90
9	6986-48-7	1-chloranyl-1-(1-chloroethyloxy)ethane	1,1'-Oxybis(1-chloroethane);4-01-00-03120 (Beilstein Handbook Reference);6986-48-7;BRN 1733410;Bis(alpha-chloroethyl) ether;Ether, bis(1-chloroethyl);	143.01	C4H8OCl2	389.65	200.23	314.09	9.49E-01	1.37e-03	0.11	0.03	1140.00	1832.81	458.28	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	1.85	0.79	1.10	3.49	0.86	1.43	0.97	1.57	0.87	1.04												581.26	26.22	0.29
9	7005-47-2	2-(dimethylamino)-2-methyl-propan-1-ol	1-Propanol, 2-(dimethylamino)-2-methyl-;10026-98-9 (hydrochloride);2-(Dimethylamino)-2-methylpropan-1-ol;2-(Dimethylamino)-2-methylpropanol;2-(N,N-Dimethylamino)-2-methyl-1-propanol;2-Dimethylamino-2-methyl-1-propanol;4-04-00-01740 (Beilstein Handbook Reference);67874-85-5 (maleate);7005-47-2;95327-58-5;AI3-28043;BRN 1732837;Dmamp;EINECS 230-279-6;NSC 17706;USAF CS-1;	117.19	C6H15NO	433.15	292.15	320.65	1.35E-01	2.89e-03	0.15	0.02	870.00	1742.59	2800.82	Exp	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	0.69	2.25	1.91	3.64	2.07	4.06	1.96	25.64	0.53	0.74						7.00	1856.39	-61.56	297.25	483.51	Yaws	627.44	32.91	0.69
9	7011-83-8	5-hexyl-5-methyl-oxolan-2-one	124099-86-1;2(3H)-Furanone, 5-hexyldihydro-5-methyl-;4-Hydroxy-4-methyldecanoic acid gamma-lactone;4-Methyldecanolide;5-17-09-00098 (Beilstein Handbook Reference);5-Hexyldihydro-5-methyl-2(3H)-furanone;5-Hexyldihydro-5-methylfuran-2(3H)-one;7011-83-8;BRN 0123344;Decanoic acid, 4-hydroxy-4-methyl-, gamma-lactone;Dihydrojasmone lactone;EINECS 230-291-1;FEMA No. 3786;NSC 141822;gamma-Methyl decalactone;gamma-Methyl-gamma-decanolactone;gamma-Methyldecalactone;	184.28	C11H20O2	539.35	245.56	378.65	1.52E-04	3.76e-03	0.15	0.03	930.00	5093.46	14.12	Pred-Propred	Pred-HC	Exp	Pred-Lee_Kesler	Pred-HC	Pred-Cranium	Pred-Cranium	Exp	Pred-HC	Pred-HC	4.21	1.63	0.73	31.30	0.86	1.06	0.71	1.72	0.83	0.88												775.48	25.95	0.62
9	7058-01-7	butan-2-ylcyclohexane	7058-01-7;AI3-50869;Cyclohexane, (1-methylpropyl)-;EINECS 230-342-8;s-Butylcyclohexane;sec-Butylcyclohexane;	140.27	C10H20	452.45	188.51	321.35	3.13E-01	1.52e-03	0.11	0.02	800.00	5373.99	0.52	Exp	Pred-HC	Exp	Exp	Pred-HC	Pred-HC	Exp	Exp	Pred-HC	Pred-HC	18.43	5.97	1.05	106.57	1.39	1.03	1.23	0.82	2.89	1.39			0.24			6.27	1644.05	-66.93	297.02	515.12	Yaws			
9	7064-40-6	4,5-dimethyl-1,2-oxazole	4,5-Dimethylisoxazole;7064-40-6;EINECS 230-352-2;	97.12	C5H7NO	392.94	243.08	295.79	2.10E+00	1.23e-03	0.14	0.03	990.00	623.31	159.11	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	4.99	1.86	0.92	111.92	1.11	1.38	0.96	0.56	1.59	1.11												642.91	47.50	0.35
9	7065-46-5	3,3-dimethylbutanoyl chloride	121525-22-2;3,3-Dimethylbutyryl chloride;7065-46-5;Butanoyl chloride, 3,3-dimethyl-;EINECS 230-356-4;	134.60	C6H11OCl	403.15	234.84	303.35	1.11E+00	8.6e-04	0.13	0.02	990.00	802.47	58.55	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-Propred	Pred-HC	Exp	Pred-HC	Pred-HC	1.63	1.05	1.05	5.36	1.10	1.83	0.59	3.94	0.86	0.89												617.42	35.30	0.37
9	7073-94-1	1-bromanyl-2-propan-2-yl-benzene	7073-94-1;EINECS 230-370-0;o-Bromocumene;	199.09	C9H11Br	479.23	255.33	356.48	3.87E-02	2.11e-03	0.10	0.03	1250.00	2097.78	5.36	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	2.29	1.24	0.84	17.70	0.95	1.23	0.84	1.51	1.02	1.17						6.13	1683.55	-75.54	315.78	552.33	Yaws	698.13	32.59	0.35
9	7081-78-9	1-chloranyl-1-ethoxy-ethane	1-Chloro-1-ethoxyethane;7081-78-9;EINECS 230-378-4;Ethane, 1-chloro-1-ethoxy-;	108.57	C4H9OCl	366.65	182.20	293.60	6.81E+00	5.9e-04	0.12	0.02	970.00	1457.73	350.26	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	3.15	0.83	1.17	4.84	0.67	1.45	1.03	1.43	0.87	0.79												544.86	37.33	0.34
9	7085-85-0	ethyl 2-cyanoprop-2-enoate	106717-55-9;111940-93-3;112002-50-3;2-Propenoic acid, 2-cyano-, ethyl ester;7085-85-0;Acrylic acid, 2-cyano-, ethyl ester;CCRIS 1693;EINECS 230-391-5;Ethyl 2-cyanoacrylate;Ethyl cyanoacrylate;HSDB 7910;UNII-2G95FOH7SF;	125.13	C6H7NO2	471.19	265.24	352.35	4.27E-02	1.788698e-03	0.18	0.03	1050.00	555.15	98.08	Pred-Propred	Pred-HC	Exp	Pred-Lee_Kesler	Pred-Cranium	Pred-Propred	Pred-HC	Exp	Pred-HC	Pred-HC	0.92	1.00	1.23	1.72	0.93	1.74	1.16	8.52	1.04	0.89												655.64	33.93	0.55
9	7087-68-5	N-ethyl-N-propan-2-yl-propan-2-amine	1,1'-Dimethyltriethylamine;2-Propanamine, N-ethyl-N-(1-methylethyl)-;7087-68-5;Diisopropylethylamine;EINECS 230-392-0;Ethyldiisopropylamine;N,N-Diisopropylethylamine;N-Ethyl-N,N-diisopropylamine;NSC 147491;Triethylamine, 1,1'-dimethyl- (8CI);	129.24	C8H19N	399.65	189.46	283.75	3.42E+00	4.6e-04	0.12	0.02	770.00	346.16	75.99	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	2.09	3.40	0.92	28.22	1.13	0.96	1.07	0.83	1.26	3.16						6.79	1664.44	-52.25	269.20	449.03	Yaws	563.44	20.47	0.38
9	7094-26-0	1,1,2-trimethylcyclohexane	1,1,2-Trimethylcyclohexane;7094-26-0;Cyclohexane, 1,1,2-trimethyl- (8CI)(9CI);EINECS 230-400-2;NSC 73964;	126.24	C9H18	418.35	244.15	298.35	1.22E+00	2.93e-03	0.10	0.02	760.00	4029.02	0.41	Exp	Exp	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	19.11	6.22	1.08	129.33	1.50	1.03	1.29	0.73	2.89	1.62						6.07	1508.37	-48.09	261.15	624.87	Yaws	593.72	28.59	0.27
9	7098-07-9	1-ethylimidazole	1-Ethyl-1H-imidazole;7098-07-9;EINECS 230-403-9;	96.13	C5H8N2	481.15	256.35	352.05	1.05E+00	1.26e-03	0.16	0.03	1000.00	271.15	683.17	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	9.24	2.30	1.10	137.51	1.11	1.28	1.17	0.79	1.56	1.77														
9	7116-86-1	5,5-dimethylhex-1-ene	1-Hexene, 5,5-dimethyl-;5,5-Dimethyl-1-hexene;5,5-Dimethylhex-1-ene;5,5-Dimethylhexene-1;7116-86-1;EINECS 230-419-6;	112.21	C8H16	377.15	167.89	277.59	4.39E+00	4.9e-04	0.11	0.01	730.00	4838.51	0.52	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	19.17	3.39	0.96	10.68	1.29	0.99	1.35	0.78	1.87	2.42						5.92	1215.67	-65.15	274.89	553.41	Yaws	556.86	27.23	0.31
9	7116-95-2	1-phenyl-4-propan-2-yl-benzene	1,1'-Biphenyl, 4-(1-methylethyl)-;4-07-00-01638 (Beilstein Handbook Reference);4-Isopropylbiphenyl;7116-95-2;BRN 1858288;Biphenyl, 4-isopropyl-;EINECS 230-420-1;UNII-4KBV29724I;p-Isopropyldiphenyl;	196.29	C15H16	558.15	287.18	406.45	6.67E-05	0.01	0.12	0.03	960.00	8510.25	0.80	Pred-HC	Pred-HC	Exp	Exp	Pred-Propred	Exp	Pred-HC	Exp	Exp	Pred-HC	11.48	1.32	0.80	344.62	0.75	1.41	0.78	3.13	1.13	1.00						6.25	1966.97	-96.56	391.05	634.47	Yaws	813.17	28.61	0.51
9	7119-89-3	bis(chloranyl)-nitro-methane	7119-89-3;CCRIS 8397;Dichloronitromethane;Methane, dichloronitro-;	129.93	CHNO2Cl2	404.65	265.33	296.35	2.23E+00	8.9e-04	0.12	0.03	1600.00	387.60	56.89	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	1.08	0.55	1.65	1.54	2.10	4.94	1.74	22.74	1.20	1.00												644.06	61.67	0.38
9	7119-92-8	N,N-diethylnitramide	4-04-00-03403 (Beilstein Handbook Reference);7119-92-8;BRN 1752163;CCRIS 5859;Diethylamine, N-nitro-;Diethylnitramine;Ethanamine, N-ethyl-N-nitro- (9CI);N-Ethyl-N-nitroethanamine;N-Nitrodiethylamine;NSC 36184;	118.13	C4H10N2O2	479.65	260.43	341.11	8.08E-02	2.77e-03	0.20	0.03	1200.00	980.60	125.87	Exp	Pred-HC	Pred-Propred	Pred-Lee_Kesler	Pred-Propred	Pred-Propred	Pred-Propred	Pred-HC	Pred-HC	Pred-HC	0.46	1.19	0.88	3.32	1.43	1.14	0.96	1.02	0.87	1.77												658.54	39.46	0.49
9	7125-53-3	spiro[2,3,4,4a,5,6,8,8a-octahydro-1H-naphthalene-7,2'-oxirane]	2-Decalenylidene oxide;7125-53-3;CCRIS 3533;	166.26	C11H18O	477.94	253.99	345.15	5.47E-02	2.82e-03	0.10	0.03	1020.00	5292.03	12.90	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-Cranium	Pred-HC	Exp	Pred-HC	Pred-HC	4.63	3.51	1.61	40.53	1.27	2.30	1.16	5.88	2.07	0.90												705.57	26.47	0.28
9	7132-64-1	methyl pentadecanoate	7132-64-1;AI3-36452;EINECS 230-430-6;Methyl n-pentadecanoate;Methyl pentadecanoate;Pentadecanoic acid, methyl ester;Pentanedecanoic acid, methyl ester;	256.42	C16H32O2	578.99	291.65	394.16	2.17E-05	4.02e-03	0.15	0.02	860.00	14856.12	0.25	Pred-HC	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	4.27	1.64	0.58	48.99	0.72	0.79	0.60	1.34	0.78	1.24						6.22	1547.85	-59.75	291.65	487.04	Yaws	741.78	14.05	0.83
9	7133-46-2	cyclohexylsulfanylcyclohexane	7133-46-2;Dicyclohexyl sulphide;EINECS 230-432-7;	198.37	C12H22S	534.66	251.68	396.25	1.37E-03	9.41e-03	0.12	0.03	960.00	505.73	0.62	Pred-Propred	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-Cranium	Exp	Pred-HC	Pred-HC	4.09	3.12	1.03	13.90	1.11	1.19	1.06	1.64	1.76	0.77												834.84	26.49	0.39
9	7145-20-2	2,3-dimethylhex-2-ene	2,3-Dimethylhex-2-ene;7145-20-2;EINECS 230-452-6;	112.21	C8H16	394.95	158.05	288.75	2.44E+00	5.0e-04	0.12	0.02	730.00	6365.88	1.31	Exp	Exp	Exp	Exp	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	19.12	4.59	1.01	36.88	1.54	1.01	1.35	0.79	2.12	3.89						6.07	1376.80	-56.40	208.15	577.66	Yaws	583.74	21.37	0.26
9	7146-60-3	2,3-dimethyloctane	2,3 Dimethyloctane;2,3-Dimethyloctane;7146-60-3;NSC 23697;Octane, 2,3-dimethyl-;Octane, 2,3-dimethyl- (8CI)(9CI);	142.28	C10H22	437.45	176.84	347.52	3.31E-01	8.4e-04	0.11	0.02	730.00	5802.14	0.13	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	19.17	5.39	0.98	1192.86	1.35	0.96	1.22	0.86	2.16	5.13			0.21			6.18	1565.50	-62.87	321.15	613.20	Yaws	613.75	22.22	0.42
9	7148-74-5	2-bromanylpropanoyl chloride	2-Bromopropionyl chloride;7148-74-5;EINECS 230-466-2;	171.42	C3H4OBrCl	405.15	240.98	324.15	8.36E-01	1.74e-03	0.13	0.03	1700.00	826.87	24.49	Exp	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-Cranium	Pred-HC	Exp	Pred-HC	Pred-HC	1.77	0.89	1.54	2.25	1.21	3.28	0.94	14.08	1.04	0.88												634.48	49.29	0.35
9	7152-03-6	cyclopropyl-(4-methoxyphenyl)methanone	7152-03-6;Cyclopropyl 4-methoxyphenyl ketone;Cyclopropyl(4-methoxyphenyl)methanone;EINECS 230-487-7;Methanone, cyclopropyl(4-methoxyphenyl)-;NSC 71980;	176.21	C11H12O2	540.71	295.95	413.15	1.85E-03	6.26e-03	0.13	0.03	1140.00	2853.19	22.18	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	2.63	1.38	1.13	13.34	0.95	1.90	1.00	6.25	1.09	0.82														
9	7152-15-0	ethyl 4-methyl-3-oxidanylidene-pentanoate	7152-15-0;AI3-37917;EINECS 230-491-9;Ethyl isobutyrylacetate;Pentanoic acid, 4-methyl-3-oxo-, ethyl ester;	158.19	C8H14O3	446.15	264.15	317.15	2.27E-02	1.32e-03	0.13	0.03	980.00	6868.05	73.03	Exp	Exp	Exp	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Exp	Pred-HC	Pred-HC	2.49	0.93	0.97	10.67	0.92	2.06	0.51	8.77	0.71	0.53												665.51	24.97	0.64
9	7154-66-7	2-bromanylbenzoyl chloride	2-Bromobenzoyl chloride;4-09-00-01013 (Beilstein Handbook Reference);7154-66-7;BRN 0508506;Benzoyl chloride, 2-bromo- (9CI);Benzoyl chloride, o-bromo-;EINECS 230-507-4;NSC 73706;	219.46	C7H4OBrCl	516.15	284.15	380.15	4.09E-03	4.23e-03	0.11	0.03	1670.00	1770.99	9.43	Exp	Exp	Exp	Pred-Lee_Kesler	Pred-HC	Pred-Propred	Pred-HC	Exp	Pred-HC	Pred-HC	0.77	0.75	0.84	4.50	0.91	1.41	0.80	1.97	0.89	0.97												764.33	43.04	0.43
9	7154-75-8	4-methylpent-1-yne	1-Pentyne, 4-methyl-;7154-75-8;	82.14	C6H10	334.35	168.55	243.64	2.37E+01	2.8e-04	0.11	0.02	760.00	2349.08	17.73	Exp	Exp	Pred-HC	Pred-Lee_Kesler	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	Pred-HC	8.42	1.82	1.01	7.46	0.80	1.34	0.94	1.32	1.04	1.26						5.99	1131.80	-50.25	176.15	518.20	Yaws	513.27	38.30	0.27
